hgnc_id	gene_id	symbol	contig	start	end	strand
HGNC:37231	729993	SHISA9	chr16	12901598	13563017	+
NA	105371092	LOC105371092	chr16	12938141	12957508	-
NA	105371091	LOC105371091	chr16	13197591	13203285	-
NA	107984137	LOC107984137	chr16	13246232	13317748	+
HGNC:51353	106480320	TMF1P1	chr16	13458326	13458833	+
NA	124903645	LOC124903645	chr16	13766986	13777844	-
NA	124903646	LOC124903646	chr16	13791735	13808078	-
NA	105371093	LOC105371093	chr16	13882848	13926613	-
NA	124903647	LOC124903647	chr16	13919465	13920078	-
HGNC:3436	2072	ERCC4	chr16	13920154	13952348	+
HGNC:36863	100271577	RPS26P52	chr16	13922263	13922701	-
HGNC:29819	57496	MRTFB	chr16	13994774	14266779	+
HGNC:53047	101927311	LINC02185	chr16	14009276	14016018	-
HGNC:53048	101927348	LINC02186	chr16	14018880	14021077	-
HGNC:44647	261735	TVP23CP2	chr16	14200366	14202119	+
NA	124903783	LOC124903783	chr16	14204380	14204423	-
HGNC:34646	100189086	TRT-CGT2-1	chr16	14285893	14285964	+
HGNC:51945	100129781	MIR193BHG	chr16	14301381	14331062	+
HGNC:32087	574455	MIR193B	chr16	14303967	14304049	+
HGNC:33692	100126355	MIR365A	chr16	14309285	14309371	+
HGNC:52989	105447648	LINC02130	chr16	14363109	14370266	-
NA	124903648	LOC124903648	chr16	14415419	14428721	-
HGNC:8609	5073	PARN	chr16	14435701	14630260	-
NA	105371094	LOC105371094	chr16	14487002	14489042	+
NA	107984865	LOC107984865	chr16	14530577	14551028	-
HGNC:46290	106479322	RN7SL274P	chr16	14601823	14602094	-
HGNC:17613	51283	BFAR	chr16	14632951	14669236	+
HGNC:45659	106480818	RNU7-125P	chr16	14643788	14643849	+
HGNC:9029	8399	PLA2G10	chr16	14672548	14701850	-
HGNC:41978	642778	NPIPA3	chr16	14703411	14726342	+
NA	100652777	LOC100652777	chr16	14709058	14742495	-
HGNC:41979	642799	NPIPA2	chr16	14742533	14765462	+
NA	105376749	LOC105376749	chr16	14748177	14769985	-
HGNC:33353	730013	ABCC6P2	chr16	14822427	14824702	-
HGNC:30060	23420	NOMO1	chr16	14833721	14896157	+
NA	101927469	LOC101927469	chr16	14897311	14917417	-
HGNC:38353	100422960	MIR3179-1	chr16	14901508	14901591	+
HGNC:38997	100500910	MIR3670-1	chr16	14907717	14907781	+
HGNC:38382	100422870	MIR3180-1	chr16	14911220	14911313	+
NA	109951030	PKD1P3-NPIPA1	chr16	14911762	14952060	+
HGNC:30067	339039	PKD1P3	chr16	14917534	14935708	+
NA	100288162	LOC100288162	chr16	14925750	14927283	-
HGNC:50119	102466268	MIR6511A1	chr16	14925937	14926003	+
HGNC:50223	102465461	MIR6770-1	chr16	14930820	14930879	+
HGNC:7909	9284	NPIPA1	chr16	14937443	14952056	+
HGNC:28995	23042	PDXDC1	chr16	14974735	15153218	+
NA	728138	LOC728138	chr16	14988009	14990326	-
HGNC:37060	100302243	MIR1972-1	chr16	15010321	15010397	-
HGNC:29909	123803	NTAN1	chr16	15037857	15056074	-
HGNC:30346	54700	RRN3	chr16	15060022	15094335	-
NA	100505915	LOC100505915	chr16	15094411	15109197	+
HGNC:35407	100874381	NPIPP1	chr16	15104316	15123498	-
NA	105369154	PKD1P6-NPIPP1	chr16	15104723	15131601	-
HGNC:30070	353511	PKD1P6	chr16	15125139	15154873	-
HGNC:50230	102465985	MIR6511B2	chr16	15134075	15134145	-
HGNC:38920	100500852	MIR3180-4	chr16	15154850	15155002	-
NA	105371096	LOC105371096	chr16	15181238	15190527	+
NA	105371097	LOC105371097	chr16	15282376	15300459	-
NA	105371103	LOC105371103	chr16	15359069	15380935	+
HGNC:41980	100288332	NPIPA5	chr16	15363624	15381646	-
HGNC:26827	255027	MPV17L	chr16	15395754	15413271	+
HGNC:19213	89927	BMERB1	chr16	15434588	15588259	+
NA	105371102	LOC105371102	chr16	15504720	15521011	-
HGNC:29562	9665	MARF1	chr16	15594387	15643154	-
HGNC:50158	102465252	MIR6506	chr16	15611030	15611095	-
NA	124903649	LOC124903649	chr16	15634010	15635798	+
HGNC:32341	619553	MIR484	chr16	15643294	15643372	+
HGNC:17619	54820	NDE1	chr16	15643382	15726353	+
HGNC:7569	4629	MYH11	chr16	15703135	15857028	-
NA	124903650	LOC124903650	chr16	15758935	15759727	+
NA	124903651	LOC124903651	chr16	15761336	15762750	+
HGNC:26435	123811	CEP20	chr16	15865719	15888603	-
HGNC:47176	106481244	RNU6-213P	chr16	15877163	15877266	-
NA	107984869	LOC107984869	chr16	15902548	15949171	-
HGNC:36130	646672	RPL15P20	chr16	15931646	15932342	-
HGNC:51	4363	ABCC1	chr16	15949143	16143053	+
HGNC:36672	100271413	RPL17P40	chr16	16094033	16094513	-
HGNC:57	368	ABCC6	chr16	16149565	16223494	-
NA	105371100	LOC105371100	chr16	16208857	16213135	+
HGNC:25242	408050	NOMO3	chr16	16232528	16294811	+
NA	105371099	LOC105371099	chr16	16296019	16312168	-
HGNC:38325	100422886	MIR3179-2	chr16	16300159	16300242	+
HGNC:43460	100846994	MIR3670-2	chr16	16306370	16306434	+
HGNC:38343	100422956	MIR3180-2	chr16	16309879	16309966	+
HGNC:30065	339044	PKD1P1	chr16	16310134	16350608	+
HGNC:50150	102466812	MIR6511A2	chr16	16324588	16324654	+
HGNC:50115	102465908	MIR6770-2	chr16	16329305	16329364	+
HGNC:30066	283955	PKD1P2	chr16	16356417	16377507	+
HGNC:50265	102465683	MIR6511A3	chr16	16368876	16368942	+
HGNC:41982	101059938	NPIPA7	chr16	16379140	16393972	+
NA	105371105	LOC105371105	chr16	16455617	16473680	+
NA	100133127	LOC100133127	chr16	16541223	16541835	-
NA	124903652	LOC124903652	chr16	16735536	16738431	+
NA	124903653	LOC124903653	chr16	16872390	16876844	+
NA	441750	LOC441750	chr16	16952503	16953468	-
HGNC:55057	100421029	TCERG1P2	chr16	17094353	17094927	-
HGNC:15516	64131	XYLT1	chr16	17101769	17470960	-
NA	102723692	LOC102723692	chr16	17134504	17138732	+
NA	124903654	LOC124903654	chr16	17418981	17424662	-
NA	107987234	LOC107987234	chr16	17452472	17470427	-
NA	105371106	LOC105371106	chr16	17471007	17483689	-
NA	107984893	LOC107984893	chr16	17861090	17972501	-
HGNC:35913	146110	RPL7P47	chr16	17932717	17933395	+
NA	105371108	LOC105371108	chr16	18093157	18101930	+
NA	100133137	LOC100133137	chr16	18170368	18170982	+
NA	105376751	LOC105376751	chr16	18238290	18256304	-
NA	110006323	PKD1P4-NPIPA8	chr16	18317919	18352445	-
HGNC:41983	101059953	NPIPA8	chr16	18317919	18336736	-
HGNC:30068	353512	PKD1P4	chr16	18334400	18352283	-
HGNC:50188	102465684	MIR6511A4	chr16	18344013	18344079	-
HGNC:41984	105376752	NPIPA9	chr16	18358090	18374171	-
NA	110006322	PKD1P5-LOC105376752	chr16	18358105	18401925	-
HGNC:30069	348156	PKD1P5	chr16	18374521	18402014	-
HGNC:50034	102466259	MIR6770-3	chr16	18379351	18379410	-
NA	112268172	LOC112268172	chr16	18399979	18416176	+
HGNC:38239	100422836	MIR3180-3	chr16	18402178	18402271	-
HGNC:50829	103504726	MIR3670-3	chr16	18405698	18405762	-
HGNC:38214	100423006	MIR3179-3	chr16	18411894	18411977	-
NA	102723728	LOC102723728	chr16	18417325	18434788	-
HGNC:50828	103504740	MIR3670-4	chr16	18488301	18488365	-
NA	105379460	LOC105379460	chr16	18490570	18498775	+
HGNC:50838	103504729	MIR3179-4	chr16	18494493	18494576	-
HGNC:22652	283820	NOMO2	chr16	18499927	18562112	-
HGNC:33352	653190	ABCC6P1	chr16	18571248	18598289	+
NA	124903655	LOC124903655	chr16	18621315	18623639	-
HGNC:10389	6210	RPS15A	chr16	18781295	18790334	-
HGNC:697	23204	ARL6IP1	chr16	18791667	18801549	-
HGNC:30045	23049	SMG1	chr16	18804860	18926408	-
NA	124903799	LOC124903799	chr16	18870166	18870269	-
NA	100996247	LOC100996247	chr16	18874893	18875922	-
HGNC:55394	107984844	SMG1-DT	chr16	18926187	18937216	+
HGNC:23000	79905	TMC7	chr16	18983934	19063942	+
HGNC:48303	106480151	RNU6-1340P	chr16	19012157	19012263	+
HGNC:55362	102723385	COQ7-DT	chr16	19062754	19067691	-
HGNC:2244	10229	COQ7	chr16	19067614	19083097	+
NA	124903656	LOC124903656	chr16	19091936	19098326	+
HGNC:27257	162073	ITPRIPL2	chr16	19113964	19121629	+
NA	124903657	LOC124903657	chr16	19126846	19136384	+
HGNC:24119	51760	SYT17	chr16	19167834	19268332	+
NA	124903658	LOC124903658	chr16	19180748	19184060	-
NA	105371114	LOC105371114	chr16	19241877	19393732	-
HGNC:34522	728276	CLEC19A	chr16	19285731	19310947	+
NA	124903781	LOC124903781	chr16	19325526	19325626	+
HGNC:54395	105371113	LINC02858	chr16	19334175	19337799	+
HGNC:22999	79838	TMC5	chr16	19410539	19499113	+
NA	124903659	LOC124903659	chr16	19459960	19487901	-
HGNC:46982	107048985	RNU4-46P	chr16	19498610	19498750	+
HGNC:29644	51573	GDE1	chr16	19501693	19522098	-
HGNC:24342	9738	CCP110	chr16	19523942	19553408	+
HGNC:24641	57020	VPS35L	chr16	19555703	19701163	+
HGNC:34404	400506	KNOP1	chr16	19701937	19718227	-
HGNC:28556	124152	IQCK	chr16	19718271	19858467	+
NA	105371115	LOC105371115	chr16	19760761	19766070	-
HGNC:49764	106481699	LARP7P2	chr16	19819504	19819628	-
HGNC:13308	51704	GPRC5B	chr16	19856691	19886145	-
NA	105371116	LOC105371116	chr16	19923602	19929229	+
NA	105371117	LOC105371117	chr16	19976369	19985078	+
NA	124903660	LOC124903660	chr16	19981381	19982200	+
HGNC:19995	124274	GPR139	chr16	20028239	20073890	-
HGNC:39820	100131046	SALL4P3	chr16	20155582	20158626	+
NA	102723396	LOC102723396	chr16	20220806	20232517	-
HGNC:43445	100129329	SNRPEP3	chr16	20238817	20239304	-
HGNC:4441	2813	GP2	chr16	20309574	20327513	-
HGNC:12559	7369	UMOD	chr16	20333051	20356301	-
HGNC:27338	204474	PDILT	chr16	20359175	20404737	-
HGNC:26060	54988	ACSM5	chr16	20409534	20441336	+
NA	105371119	LOC105371119	chr16	20441393	20447279	-
HGNC:32017	123876	ACSM2A	chr16	20451521	20487669	+
HGNC:30931	348158	ACSM2B	chr16	20536226	20576367	-
NA	105371120	LOC105371120	chr16	20578996	20586495	+
NA	112267906	LOC112267906	chr16	20587472	20597435	-
HGNC:51295	100421779	ACSM5P1	chr16	20603912	20607169	-
NA	107984831	LOC107984831	chr16	20610178	20618617	+
HGNC:18049	116285	ACSM1	chr16	20623235	20697680	-
HGNC:10522	6296	ACSM3	chr16	20674405	20797581	+
NA	124903661	LOC124903661	chr16	20701189	20722851	-
NA	100887080	LOC100887080	chr16	20711426	20732990	+
HGNC:23807	55623	THUMPD1	chr16	20733664	20741818	-
HGNC:30541	112479	ERI2	chr16	20780193	20806472	-
HGNC:47907	106479983	RNU6-944P	chr16	20784509	20784615	+
HGNC:24661	81691	REXO5	chr16	20806425	20849665	+
NA	105371121	LOC105371121	chr16	20830579	20839811	-
HGNC:28734	123879	DCUN1D3	chr16	20854925	20900358	-
HGNC:25074	57149	LYRM1	chr16	20899882	20925006	+
HGNC:2949	55567	DNAH3	chr16	20933111	21159459	-
NA	107984888	LOC107984888	chr16	21116431	21121290	+
HGNC:30136	57146	LDAF1	chr16	21158674	21180616	+
HGNC:13188	7783	ZP2	chr16	21197450	21214510	-
NA	105371123	LOC105371123	chr16	21226764	21233602	-
HGNC:26795	257629	ANKS4B	chr16	21233699	21253850	+
HGNC:2418	1428	CRYM	chr16	21258521	21303062	-
NA	105371125	LOC105371125	chr16	21290470	21293959	+
HGNC:34405	400508	CRYM-AS1	chr16	21300849	21318591	+
HGNC:31913	100652781	SNX29P1	chr16	21349363	21385933	+
HGNC:28989	23117	NPIPB3	chr16	21402129	21425378	-
NA	100190986	LOC100190986	chr16	21432003	21434455	-
HGNC:49860	100271836	SMG1P3	chr16	21446683	21502281	-
NA	124903800	LOC124903800	chr16	21457326	21457429	-
NA	124903662	LOC124903662	chr16	21502311	21510471	+
HGNC:38989	100500917	MIR3680-1	chr16	21506049	21506135	-
HGNC:24951	387254	SLC7A5P2	chr16	21517893	21520444	-
NA	646828	LOC646828	chr16	21532885	21550376	-
NA	101927814	LOC101927814	chr16	21589698	21599385	-
HGNC:24586	51108	METTL9	chr16	21597208	21657471	+
HGNC:5953	10261	IGSF6	chr16	21639550	21652608	-
HGNC:47968	106481497	RNU6-1005P	chr16	21642054	21642160	+
HGNC:47159	106481238	RNU6-196P	chr16	21642294	21642400	+
NA	124903663	LOC124903663	chr16	21644396	21647467	+
HGNC:16378	146183	OTOA	chr16	21663968	21760729	+
NA	105371126	LOC105371126	chr16	21761322	21793090	-
HGNC:30548	730092	RRN3P1	chr16	21796630	21819174	-
NA	112268174	LOC112268174	chr16	21833631	21857420	+
HGNC:41985	440345	NPIPB4	chr16	21834582	21857756	-
HGNC:49861	100507526	SMG1P4	chr16	21879337	21916026	-
NA	124903801	LOC124903801	chr16	21889567	21889670	-
HGNC:55707	342293	ABCA3P1	chr16	21938865	21940466	+
HGNC:12586	7385	UQCRC2	chr16	21953361	21983660	+
HGNC:28740	255762	PDZD9	chr16	21957540	22001116	-
NA	100420644	LOC100420644	chr16	21980095	21980478	+
NA	100420536	LOC100420536	chr16	21998808	21999435	+
HGNC:27087	730094	MOSMO	chr16	22008111	22092652	+
NA	124903665	LOC124903665	chr16	22064424	22071554	-
NA	105371129	LOC105371129	chr16	22085790	22092293	-
HGNC:27088	146177	VWA3A	chr16	22092541	22156964	+
HGNC:35414	100288072	SDR42E2	chr16	22162506	22191751	+
NA	124903666	LOC124903666	chr16	22181908	22188012	-
HGNC:34591	100189032	TRL-TAG3-1	chr16	22195711	22195792	-
HGNC:24615	29904	EEF2K	chr16	22206278	22288738	+
HGNC:34857	100189291	TRL-AAG2-4	chr16	22297140	22297221	+
HGNC:30347	55718	POLR3E	chr16	22297409	22335096	+
NA	124903664	LOC124903664	chr16	22333910	22344755	-
HGNC:1799	1039	CDR2	chr16	22345936	22374619	-
HGNC:55381	440346	CDR2-DT	chr16	22374887	22378180	+
HGNC:52163	105371130	MFSD13B	chr16	22385769	22407598	+
HGNC:37620	100131998	RRN3P3	chr16	22418672	22437461	-
HGNC:44186	641298	SMG1P1	chr16	22437008	22492220	+
NA	124903802	LOC124903802	chr16	22481474	22481577	+
HGNC:37233	100132247	NPIPB5	chr16	22503599	22536535	+
NA	105371131	LOC105371131	chr16	22513421	22538879	-
HGNC:53869	653786	OTOAP1	chr16	22545698	22576865	+
NA	112268175	LOC112268175	chr16	22577464	22608063	-
NA	107984851	LOC107984851	chr16	22807644	22814859	-
HGNC:5195	9956	HS3ST2	chr16	22814162	22916338	+
NA	112268176	LOC112268176	chr16	23020300	23024363	+
HGNC:20060	57478	USP31	chr16	23061406	23149452	-
HGNC:10602	6340	SCNN1G	chr16	23182745	23216883	+
HGNC:10600	6338	SCNN1B	chr16	23278231	23381294	+
HGNC:18622	91949	COG7	chr16	23388493	23453189	-
HGNC:45747	106479105	RN7SKP23	chr16	23412380	23416680	+
NA	124903667	LOC124903667	chr16	23452743	23455789	+
HGNC:16064	23062	GGA2	chr16	23463542	23524359	-
HGNC:54659	100419017	CCNYL7	chr16	23500839	23501665	+
HGNC:29419	124454	EARS2	chr16	23520754	23557375	-
HGNC:43994	100288661	SUB1P4	chr16	23537004	23538175	+
HGNC:30565	56061	UBFD1	chr16	23557727	23574389	+
HGNC:7694	4706	NDUFAB1	chr16	23581014	23596316	-
HGNC:26144	79728	PALB2	chr16	23603165	23641310	-
HGNC:24594	84516	DCTN5	chr16	23641466	23677472	+
HGNC:9077	5347	PLK1	chr16	23678889	23690367	+
HGNC:16942	10595	ERN2	chr16	23690310	23713222	-
HGNC:24927	63928	CHP2	chr16	23755026	23758935	+
HGNC:9395	5579	PRKCB	chr16	23835983	24220611	+
HGNC:49973	102466247	MIR1273H	chr16	24203116	24203231	+
HGNC:53057	105371142	LINC02194	chr16	24236104	24252860	+
HGNC:1407	10368	CACNG3	chr16	24256335	24362412	+
NA	124900377	LOC124900377	chr16	24333415	24333547	-
HGNC:34120	6074	RNU7-24P	chr16	24400062	24400116	-
NA	105371143	LOC105371143	chr16	24465526	24495177	-
HGNC:9889	5930	RBBP6	chr16	24539566	24572863	+
NA	107984829	LOC107984829	chr16	24606846	24607428	-
HGNC:11969	27327	TNRC6A	chr16	24610205	24826218	+
HGNC:51367	400511	LINC01567	chr16	24661422	24671062	-
HGNC:23091	115584	SLC5A11	chr16	24845963	24911626	+
HGNC:18239	55114	ARHGAP17	chr16	24919389	25015369	-
NA	100421171	LOC100421171	chr16	25015978	25022380	+
NA	554206	LOC554206	chr16	25031741	25032777	+
HGNC:27550	283887	LINC02175	chr16	25066887	25068955	+
HGNC:44330	100421172	SCML2P2	chr16	25069572	25070301	+
NA	100421169	LOC100421169	chr16	25071521	25072024	-
NA	100421173	LOC100421173	chr16	25093411	25095180	+
HGNC:51177	102723510	LCMT1-AS1	chr16	25100564	25111555	-
HGNC:17557	51451	LCMT1	chr16	25111742	25178228	+
HGNC:51178	100506655	LCMT1-AS2	chr16	25140571	25149032	-
HGNC:46573	106479425	RN7SL557P	chr16	25185253	25185538	-
HGNC:642	343	AQP8	chr16	25216947	25228932	+
HGNC:25677	342357	ZKSCAN2	chr16	25236001	25257845	-
HGNC:53912	112577464	ZKSCAN2-DT	chr16	25257577	25261066	+
HGNC:53053	105371146	LINC02191	chr16	25419504	25433785	-
HGNC:24412	342358	CYCSP39	chr16	25454141	25454716	-
NA	105371147	LOC105371147	chr16	25495808	25504820	+
NA	105369297	LOC105369297	chr16	25649388	25671447	-
HGNC:5200	9951	HS3ST4	chr16	25691959	26137685	+
NA	100420641	LOC100420641	chr16	25825400	25826332	-
HGNC:38255	100422923	MIR548W	chr16	26025237	26025310	+
HGNC:43305	100873657	RNA5SP405	chr16	26028912	26029025	+
HGNC:33566	728632	HMGN2P3	chr16	26031717	26032931	-
HGNC:49334	171421	HSPE1P16	chr16	26062630	26063065	-
NA	105371149	LOC105371149	chr16	26269108	26270862	-
NA	105371150	LOC105371150	chr16	26280486	26282895	-
NA	102723536	LOC102723536	chr16	26318085	26364057	+
HGNC:53058	105371152	LINC02195	chr16	26584759	26595449	-
NA	105371153	LOC105371153	chr16	27044075	27048445	-
NA	105371154	LOC105371154	chr16	27061984	27062737	-
HGNC:30755	162083	C16orf82	chr16	27066927	27069166	+
HGNC:37916	124199	EEF1A1P38	chr16	27133304	27135240	-
NA	105371155	LOC105371155	chr16	27151310	27154131	-
HGNC:52988	105371156	LINC02129	chr16	27158611	27176587	-
HGNC:25840	79831	KDM8	chr16	27203526	27221768	+
HGNC:29897	197370	NSMCE1	chr16	27224994	27268772	-
HGNC:51368	400512	NSMCE1-DT	chr16	27268205	27290468	+
HGNC:6015	3566	IL4R	chr16	27313756	27364778	+
HGNC:6006	50615	IL21R	chr16	27402174	27452042	+
NA	124903668	LOC124903668	chr16	27442655	27445335	-
HGNC:27551	283888	IL21R-AS1	chr16	27447669	27453393	-
HGNC:4664	2975	GTF3C1	chr16	27460613	27549913	-
HGNC:29068	23247	KATNIP	chr16	27550144	27780344	+
NA	107984874	LOC107984874	chr16	27662730	27679215	-
NA	100128079	LOC100128079	chr16	27708421	27719029	-
NA	105371157	LOC105371157	chr16	27746316	27747890	-
HGNC:28283	146395	GSG1L	chr16	27787528	28063714	-
HGNC:47122	106480557	RNU6-159P	chr16	27863251	27863356	+
HGNC:48204	106481572	RNU6-1241P	chr16	27998295	27998401	-
NA	124903669	LOC124903669	chr16	28097490	28109743	+
HGNC:19733	23214	XPO6	chr16	28097976	28211965	-
HGNC:44944	106480804	TPRKBP2	chr16	28111173	28111647	-
NA	124900376	LOC124900376	chr16	28179098	28179223	+
HGNC:50873	106480308	RNY1P10	chr16	28183318	28183430	+
HGNC:37789	647001	GAPDHP35	chr16	28239483	28240727	-
HGNC:17699	388228	SBK1	chr16	28258681	28323849	+
NA	124903670	LOC124903670	chr16	28284829	28292065	-
HGNC:37454	728741	NPIPB6	chr16	28342517	28364780	-
HGNC:26347	728689	EIF3CL	chr16	28379581	28426418	-
HGNC:50052	102465520	MIR6862-1	chr16	28390982	28391051	-
HGNC:35453	647015	CDC37P2	chr16	28413748	28414115	+
NA	124903790	LOC124903790	chr16	28442666	28442769	+
HGNC:33832	440350	NPIPB7	chr16	28456329	28472336	-
HGNC:2074	1201	CLN3	chr16	28466653	28492082	-
HGNC:24087	55911	APOBR	chr16	28494643	28498964	+
HGNC:19157	246778	IL27	chr16	28499362	28506834	-
HGNC:29990	26471	NUPR1	chr16	28532708	28538974	-
HGNC:25156	112869	SGF29	chr16	28553920	28591790	+
HGNC:11454	6799	SULT1A2	chr16	28591943	28597050	-
HGNC:11453	6817	SULT1A1	chr16	28605258	28623375	-
NA	107984835	LOC107984835	chr16	28610186	28618986	+
NA	124903674	LOC124903674	chr16	28610700	28614531	-
HGNC:37490	728734	NPIPB8	chr16	28637891	28658744	+
NA	124903791	LOC124903791	chr16	28672233	28672336	-
HGNC:3279	8663	EIF3C	chr16	28688558	28735730	+
HGNC:34406	390688	CDC37P1	chr16	28701199	28701566	-
HGNC:50192	102465907	MIR6862-2	chr16	28724252	28724321	+
NA	124903761	LOC124903761	chr16	28749055	28752283	+
HGNC:45202	100420535	PAWRP2	chr16	28749962	28750595	-
HGNC:41987	100507607	NPIPB9	chr16	28751787	28772861	+
NA	124903792	LOC124903792	chr16	28786410	28786513	-
HGNC:36178	100271654	RPS15AP33	chr16	28813942	28814327	-
NA	124903672	LOC124903672	chr16	28819091	28824042	-
HGNC:31326	11273	ATXN2L	chr16	28822999	28837232	+
HGNC:12420	7284	TUFM	chr16	28842411	28846348	-
HGNC:41609	100616256	MIR4721	chr16	28843919	28844007	-
HGNC:30417	25970	SH2B1	chr16	28846606	28874205	+
HGNC:811	487	ATP2A1	chr16	28878488	28904466	+
HGNC:51370	100289092	ATP2A1-AS1	chr16	28878957	28879921	-
HGNC:24817	79874	RABEP2	chr16	28904421	28925238	-
HGNC:1633	930	CD19	chr16	28931971	28939342	+
HGNC:25906	84901	NFATC2IP	chr16	28950937	28967092	+
HGNC:41878	100616487	MIR4517	chr16	28958583	28958661	+
HGNC:30621	83985	SPNS1	chr16	28974778	28984765	+
HGNC:18874	27040	LAT	chr16	28984803	28990784	+
HGNC:37455	730153	NPIPB10P	chr16	29037834	29052307	+
NA	124903793	LOC124903793	chr16	29066255	29066358	-
HGNC:37619	653390	RRN3P2	chr16	29074842	29116718	+
NA	101928215	LOC101928215	chr16	29104510	29108148	-
NA	124903671	LOC124903671	chr16	29127070	29132656	-
NA	100129184	LOC100129184	chr16	29129557	29130248	-
NA	101928188	LOC101928188	chr16	29211366	29220223	-
NA	102723708	LOC102723708	chr16	29225594	29228563	-
NA	124903676	LOC124903676	chr16	29256044	29258779	-
NA	105371159	LOC105371159	chr16	29281720	29294178	-
HGNC:31914	440352	SNX29P2	chr16	29302287	29365059	+
HGNC:37453	728888	NPIPB11	chr16	29381167	29406711	-
HGNC:49863	100422558	SMG1P6	chr16	29425411	29447026	-
NA	124903796	LOC124903796	chr16	29437497	29437600	-
HGNC:53563	107282092	BOLA2-SMG1P6	chr16	29442905	29454964	-
NA	606724	LOC606724	chr16	29449345	29449915	+
HGNC:29488	552900	BOLA2	chr16	29453588	29454964	-
HGNC:28748	79008	SLX1B	chr16	29454533	29458220	+
HGNC:48353	100526831	SLX1B-SULT1A4	chr16	29455091	29464980	+
HGNC:30004	445329	SULT1A4	chr16	29459913	29464966	+
NA	388242	LOC388242	chr16	29464967	29467578	-
HGNC:37491	440353	NPIPB12	chr16	29483534	29506408	-
NA	124903797	LOC124903797	chr16	29539262	29539365	-
HGNC:49859	440354	SMG1P2	chr16	29545011	29613717	-
NA	105371168	LOC105371168	chr16	29597791	29603655	+
HGNC:43472	100847041	MIR3680-2	chr16	29599179	29599265	-
HGNC:29458	81893	SLC7A5P1	chr16	29613103	29613725	-
HGNC:1379	764	CA5AP1	chr16	29618669	29636331	-
HGNC:11249	6693	SPN	chr16	29662963	29670876	+
HGNC:9755	23475	QPRT	chr16	29679008	29698699	+
HGNC:45851	106480466	RN7SKP127	chr16	29731051	29731404	-
HGNC:26649	283897	C16orf54	chr16	29742463	29745990	-
NA	124903673	LOC124903673	chr16	29745247	29749642	+
HGNC:30961	653808	ZG16	chr16	29778256	29782973	+
NA	124903675	LOC124903675	chr16	29782967	29785333	-
NA	105371167	LOC105371167	chr16	29787513	29788123	+
HGNC:6391	3835	KIF22	chr16	29790751	29805385	+
HGNC:6914	4150	MAZ	chr16	29806124	29811164	+
NA	112268170	LOC112268170	chr16	29808644	29812952	-
HGNC:30500	112476	PRRT2	chr16	29812193	29815881	+
HGNC:28707	79447	PAGR1	chr16	29816152	29822489	+
HGNC:7531	9961	MVP	chr16	29820394	29848039	+
HGNC:1769	10423	CDIPT	chr16	29858357	29863226	-
HGNC:48609	440356	CDIPTOSP	chr16	29863683	29868053	+
HGNC:30844	26470	SEZ6L2	chr16	29871159	29899550	-
HGNC:27380	253982	ASPHD1	chr16	29900363	29919864	+
HGNC:22234	253980	KCTD13	chr16	29906339	29926226	-
HGNC:55585	107984836	KCTD13-DT	chr16	29926223	29931080	+
HGNC:25201	124446	TMEM219	chr16	29962079	29973048	+
NA	124903762	LOC124903762	chr16	29973622	29974635	+
HGNC:16835	9344	TAOK2	chr16	29973868	29992261	+
HGNC:4917	8479	HIRIP3	chr16	29992321	29996096	-
HGNC:26905	283899	INO80E	chr16	29996241	30005791	+
HGNC:2985	8448	DOC2A	chr16	30005514	30023228	-
HGNC:26346	146378	C16orf92	chr16	30023198	30027736	+
HGNC:25295	83723	TLCD3B	chr16	30024427	30053040	-
NA	112694756	LOC112694756	chr16	30053151	30070414	+
HGNC:414	226	ALDOA	chr16	30064279	30070420	+
HGNC:9319	5531	PPP4C	chr16	30075994	30085376	+
HGNC:11605	6911	TBX6	chr16	30085793	30091924	-
HGNC:18327	83719	YPEL3	chr16	30092314	30096213	-
HGNC:55547	101928595	YPEL3-DT	chr16	30096430	30105456	+
HGNC:28638	79153	GDPD3	chr16	30104810	30113537	-
HGNC:6877	5595	MAPK3	chr16	30114105	30123220	-
NA	124903763	LOC124903763	chr16	30182586	30184386	-
HGNC:2252	11151	CORO1A	chr16	30183602	30189076	+
HGNC:32479	654483	BOLA2B	chr16	30192932	30193666	-
HGNC:20922	548593	SLX1A	chr16	30193843	30197566	+
HGNC:44437	100526830	SLX1A-SULT1A3	chr16	30194433	30204329	+
