hgnc_id	ensembl_gene_id	symbol	ensembl_transcript_id	contig	start	end	strand
HGNC:6893	ENSG00000186868.17	MAPT	ENST00000262410.10	chr17	45894527	46028334	+
HGNC:43741	ENSG00000279685.2	MAPT-IT1		chr17	45895783	45898798	+
HGNC:18839	ENSG00000256762.1	STH	ENST00000537309.1	chr17	45999250	45999694	+
HGNC:24565	ENSG00000120071.15	KANSL1	ENST00000432791.7	chr17	46029916	46225389	-
HGNC:43740	ENSG00000214401.5	KANSL1-AS1		chr17	46193568	46197842	+
HGNC:6885	ENSG00000262500.1	MAPK8IP1P1		chr17	46243606	46245044	+
HGNC:32387	ENSG00000228696.10	ARL17B	ENST00000450673.4	chr17	46274784	46361797	-
HGNC:29069	ENSG00000176681.14	LRRC37A	ENST00000320254.5	chr17	46292733	46337794	+
HGNC:46672	ENSG00000265411.1	RN7SL656P		chr17	46319679	46319959	+
HGNC:31405	ENSG00000260075.1	NSFP1		chr17	46372855	46487141	+
HGNC:53918	ENSG00000266497.1	RDM1P2		chr17	46503946	46509339	+
HGNC:32404	ENSG00000238083.8	LRRC37A2	ENST00000576629.5	chr17	46511511	46555650	+
HGNC:24096	ENSG00000185829.18	ARL17A	ENST00000336125.6	chr17	46516702	46579691	-
HGNC:46215	ENSG00000265315.1	RN7SL199P		chr17	46537534	46537814	+
HGNC:43639	ENSG00000232300.1	FAM215B		chr17	46558830	46562795	-
HGNC:8016	ENSG00000073969.18	NSF	ENST00000398238.8	chr17	46590669	46757464	+
HGNC:35841	ENSG00000213326.4	RPS7P11		chr17	46721582	46722167	-
HGNC:12782	ENSG00000108379.10	WNT3	ENST00000225512.6	chr17	46762506	46833154	-
HGNC:12779	ENSG00000158955.11	WNT9B	ENST00000290015.7	chr17	46833201	46886730	+
HGNC:52801	ENSG00000262031.1	LINC01974		chr17	46909742	46911512	-
HGNC:55346	ENSG00000261886.1	GOSR2-DT		chr17	46916770	46923034	-
HGNC:34093	ENSG00000210709.1	RNU6ATAC3P		chr17	46921124	46921249	+
HGNC:4431	ENSG00000108433.17	GOSR2	ENST00000640051.2	chr17	46923075	46975524	+
HGNC:43536	ENSG00000264999.1	MIR5089		chr17	46973017	46973100	+
HGNC:32422	ENSG00000179673.5	RPRML	ENST00000322329.5	chr17	46978156	46979253	-
HGNC:48365	ENSG00000263142.5	LRRC37A17P		chr17	46978481	47054569	+
HGNC:46286	ENSG00000277198.1	RN7SL270P		chr17	47041825	47042105	+
HGNC:1728	ENSG00000004897.12	CDC27	ENST00000066544.8	chr17	47117703	47189422	-
HGNC:7585	ENSG00000198336.9	MYL4	ENST00000393450.5	chr17	47200446	47223679	+
HGNC:6156	ENSG00000259207.9	ITGB3	ENST00000559488.7	chr17	47253827	47313743	+
HGNC:45720	ENSG00000238419.1	RNU7-186P		chr17	47259358	47259420	-
HGNC:55338	ENSG00000263293.2	EFCAB13-DT		chr17	47303460	47323613	-
HGNC:26864	ENSG00000178852.16	EFCAB13	ENST00000331493.7	chr17	47323290	47441312	+
HGNC:29716	ENSG00000228782.8	MRPL45P2		chr17	47450568	47492492	-
HGNC:7900	ENSG00000141279.17	NPEPPS	ENST00000322157.9	chr17	47522942	47624665	+
HGNC:55336	ENSG00000263766.6	KPNB1-DT		chr17	47603860	47649449	-
HGNC:6400	ENSG00000108424.11	KPNB1	ENST00000290158.9	chr17	47649476	47685505	+
HGNC:30140	ENSG00000198933.10	TBKBP1	ENST00000578982.6	chr17	47694161	47712052	+
HGNC:11599	ENSG00000073861.3	TBX21	ENST00000177694.2	chr17	47733236	47746122	+
HGNC:16387	ENSG00000006025.12	OSBPL7	ENST00000007414.8	chr17	47807372	47821834	-
HGNC:14055	ENSG00000159111.13	MRPL10	ENST00000351111.7	chr17	47823272	47831541	-
HGNC:25047	ENSG00000141294.10	LRRC46	ENST00000269025.9	chr17	47831634	47837719	+
HGNC:30381	ENSG00000141295.14	SCRN2	ENST00000290216.14	chr17	47837692	47841289	-
HGNC:14530	ENSG00000189120.5	SP6	ENST00000536300.2	chr17	47844908	47855874	-
HGNC:55330	ENSG00000264920.3	SP2-DT		chr17	47891219	47895837	-
HGNC:11207	ENSG00000167182.16	SP2	ENST00000376741.5	chr17	47896150	47928957	+
HGNC:51341	ENSG00000234494.8	SP2-AS1		chr17	47897330	47941410	-
HGNC:30260	ENSG00000108439.11	PNPO	ENST00000642017.2	chr17	47941506	47949308	+
HGNC:28149	ENSG00000167183.3	PRR15L	ENST00000300557.3	chr17	47951967	47957883	-
HGNC:18673	ENSG00000108465.15	CDK5RAP3	ENST00000338399.9	chr17	47967810	47981781	+
HGNC:19356	ENSG00000005243.10	COPZ2	ENST00000621465.5	chr17	48026167	48038030	-
HGNC:31538	ENSG00000207947.3	MIR152		chr17	48037161	48037247	-
HGNC:54812	ENSG00000263412.2	NFE2L1-DT		chr17	48045141	48048107	-
HGNC:7781	ENSG00000082641.16	NFE2L1	ENST00000362042.8	chr17	48048329	48061545	+
HGNC:1551	ENSG00000108468.15	CBX1	ENST00000225603.9	chr17	48070052	48101478	-
HGNC:48164	ENSG00000206954.1	RNU6-1201P		chr17	48088678	48088784	-
HGNC:14975	ENSG00000002919.15	SNX11	ENST00000359238.7	chr17	48103357	48123601	+
HGNC:15605	ENSG00000141293.16	SKAP1	ENST00000336915.11	chr17	48133442	48430275	-
HGNC:35269	ENSG00000221739.1	MIR1203		chr17	48156427	48156511	-
HGNC:53166	ENSG00000263787.1	SKAP1-AS1		chr17	48185938	48204529	+
HGNC:48115	ENSG00000207306.1	RNU6-1152P		chr17	48196680	48196786	-
HGNC:55570	ENSG00000235300.4	SKAP1-AS2		chr17	48294335	48308762	+
HGNC:5111	ENSG00000120094.9	HOXB1	ENST00000239174.7	chr17	48528526	48531011	-
HGNC:5113	ENSG00000173917.11	HOXB2	ENST00000330070.6	chr17	48540894	48545109	-
HGNC:43744	ENSG00000230148.8	HOXB-AS1		chr17	48543551	48551250	+
HGNC:5114	ENSG00000120093.12	HOXB3	ENST00000498678.6	chr17	48548870	48604912	-
HGNC:40283	ENSG00000233101.10	HOXB-AS3		chr17	48549630	48606414	+
HGNC:40284	ENSG00000239552.2	HOXB-AS2		chr17	48557262	48560333	+
HGNC:5115	ENSG00000182742.6	HOXB4	ENST00000332503.6	chr17	48575507	48578350	-
HGNC:31497	ENSG00000284038.1	MIR10A		chr17	48579838	48579947	-
HGNC:5116	ENSG00000120075.6	HOXB5	ENST00000239151.6	chr17	48591257	48593779	-
HGNC:5117	ENSG00000108511.10	HOXB6	ENST00000225648.4	chr17	48595751	48604992	-
HGNC:5118	ENSG00000260027.5	HOXB7	ENST00000239165.9	chr17	48607232	48633572	-
HGNC:5119	ENSG00000120068.7	HOXB8	ENST00000239144.5	chr17	48611377	48615292	-
HGNC:5120	ENSG00000170689.10	HOXB9	ENST00000311177.7	chr17	48621156	48626358	-
HGNC:40285	ENSG00000242207.1	HOXB-AS4		chr17	48628675	48634932	+
HGNC:31567	ENSG00000210741.1	MIR196A1		chr17	48632490	48632559	-
HGNC:52936	ENSG00000244649.5	LINC02086		chr17	48646923	48707346	+
HGNC:36445	ENSG00000242067.1	RPL9P28		chr17	48691116	48691694	-
HGNC:2282	ENSG00000241788.2	COX6B1P2		chr17	48713730	48713959	+
HGNC:30591	ENSG00000159182.5	PRAC1	ENST00000290294.5	chr17	48721719	48722518	-
HGNC:30143	ENSG00000229637.4	PRAC2	ENST00000422730.4	chr17	48723185	48724758	+
HGNC:38391	ENSG00000263602.1	MIR3185		chr17	48724408	48724475	-
HGNC:5112	ENSG00000159184.8	HOXB13	ENST00000290295.8	chr17	48724763	48728750	-
HGNC:26664	ENSG00000170703.16	TTLL6	ENST00000393382.8	chr17	48762234	48817229	-
HGNC:46141	ENSG00000244514.3	RN7SL125P		chr17	48765554	48765847	-
HGNC:29912	ENSG00000136436.15	CALCOCO2	ENST00000258947.8	chr17	48831018	48866522	+
HGNC:49358	ENSG00000248278.1	SUMO2P17		chr17	48874860	48908983	-
HGNC:841	ENSG00000159199.14	ATP5MC1	ENST00000393366.7	chr17	48892765	48895871	+
HGNC:25847	ENSG00000159202.18	UBE2Z	ENST00000360943.10	chr17	48908407	48929056	+
HGNC:17028	ENSG00000159210.10	SNF8	ENST00000502492.6	chr17	48929316	48944842	-
HGNC:48384	ENSG00000200903.1	RNU1-42P		chr17	48949361	48949520	-
HGNC:4270	ENSG00000159224.4	GIP	ENST00000357424.2	chr17	48958554	48968596	-
HGNC:28866	ENSG00000159217.10	IGF2BP1	ENST00000290341.8	chr17	48997385	49056145	+
HGNC:47789	ENSG00000252636.1	RNU6-826P		chr17	49036352	49036455	+
HGNC:51319	ENSG00000248883.2	B4GALNT2P1		chr17	49085511	49086702	+
HGNC:24136	ENSG00000167080.9	B4GALNT2	ENST00000393354.7	chr17	49132460	49176840	+
HGNC:4412	ENSG00000167083.7	GNGT2	ENST00000507680.6	chr17	49202791	49210574	-
HGNC:29859	ENSG00000108798.9	ABI3	ENST00000225941.6	chr17	49210411	49223225	+
HGNC:16815	ENSG00000173868.12	PHOSPHO1	ENST00000310544.9	chr17	49223366	49230787	-
HGNC:50220	ENSG00000273500.1	MIR6129		chr17	49288346	49288454	-
HGNC:29147	ENSG00000198740.9	ZNF652	ENST00000430262.3	chr17	49289206	49362473	-
HGNC:55582	ENSG00000248714.7	ZNF652-AS1		chr17	49361150	49369998	+
HGNC:8912	ENSG00000167085.13	PHB	ENST00000300408.8	chr17	49404052	49414901	-
HGNC:32428	ENSG00000229944.3	EIF4EP2		chr17	49424269	49424922	-
HGNC:52921	ENSG00000249497.1	LINC02075		chr17	49457861	49461749	-
HGNC:7809	ENSG00000064300.9	NGFR	ENST00000172229.8	chr17	49495293	49515008	+
HGNC:55555	ENSG00000249906.1	NGFR-AS1		chr17	49505657	49574064	-
HGNC:50197	ENSG00000277478.1	MIR6165		chr17	49510817	49510900	+
HGNC:8077	ENSG00000182575.8	NXPH3	ENST00000328741.6	chr17	49575871	49583827	+
HGNC:11254	ENSG00000121067.19	SPOP	ENST00000504102.6	chr17	49598884	49678163	-
HGNC:20798	ENSG00000121073.15	SLC35B1	ENST00000240333.12	chr17	49700934	49709014	-
HGNC:24179	ENSG00000121104.8	FAM117A	ENST00000240364.7	chr17	49710332	49789180	-
HGNC:17016	ENSG00000136504.13	KAT7	ENST00000259021.9	chr17	49788648	49835026	+
HGNC:53769	ENSG00000235183.3	SRP14P3		chr17	49795343	49795669	+
HGNC:16641	ENSG00000176358.16	TAC4	ENST00000436235.6	chr17	49838300	49848069	-
HGNC:48276	ENSG00000199492.1	RNU6-1313P		chr17	49966075	49966176	-
HGNC:2917	ENSG00000108813.11	DLX4	ENST00000240306.5	chr17	49968970	49974959	+
HGNC:2916	ENSG00000064195.7	DLX3	ENST00000434704.2	chr17	49990005	49995224	-
HGNC:27576	ENSG00000246640.2	PICART1		chr17	50050349	50055746	-
HGNC:6139	ENSG00000005884.18	ITGA3	ENST00000320031.13	chr17	50055968	50090481	+
HGNC:8810	ENSG00000005882.12	PDK2	ENST00000503176.6	chr17	50094737	50112152	+
HGNC:27312	ENSG00000167100.15	SAMD14	ENST00000330175.9	chr17	50110040	50130160	-
HGNC:9298	ENSG00000108819.11	PPP1R9B	ENST00000612501.2	chr17	50133737	50150677	-
HGNC:10805	ENSG00000108823.17	SGCA	ENST00000262018.8	chr17	50164214	50175928	+
HGNC:30616	ENSG00000188662.7	H1-9P		chr17	50171428	50181200	-
HGNC:2197	ENSG00000108821.14	COL1A1	ENST00000225964.10	chr17	50184101	50201632	-
HGNC:39017	ENSG00000249838.1	SUMO2P7		chr17	50235845	50236129	+
HGNC:26579	ENSG00000167105.8	TMEM92	ENST00000507382.2	chr17	50271406	50281485	+
HGNC:50442	ENSG00000251179.1	TMEM92-AS1		chr17	50281577	50287855	-
HGNC:15517	ENSG00000015532.10	XYLT2	ENST00000017003.7	chr17	50346126	50363138	+
HGNC:14483	ENSG00000108826.16	MRPL27	ENST00000225969.9	chr17	50367857	50373207	-
HGNC:24965	ENSG00000154920.15	EME1	ENST00000338165.9	chr17	50373220	50381483	+
HGNC:28817	ENSG00000108829.10	LRRC59	ENST00000225972.8	chr17	50375059	50397523	-
HGNC:26101	ENSG00000167107.13	ACSF2	ENST00000300441.9	chr17	50426158	50474845	+
HGNC:29756	ENSG00000262759.1	MRPS21P9		chr17	50450179	50450725	-
HGNC:1909	ENSG00000136457.10	CHAD	ENST00000508540.6	chr17	50464496	50468906	-
HGNC:25634	ENSG00000136444.10	RSAD1	ENST00000258955.7	chr17	50478860	50485974	+
HGNC:19677	ENSG00000136449.15	MYCBPAP	ENST00000323776.11	chr17	50508384	50531501	+
HGNC:18235	ENSG00000049283.19	EPN3	ENST00000268933.8	chr17	50532682	50543750	+
HGNC:26125	ENSG00000006282.21	SPATA20	ENST00000006658.11	chr17	50543058	50555852	+
HGNC:27377	ENSG00000250107.1	CACNA1G-AS1		chr17	50556207	50562108	-
HGNC:1394	ENSG00000006283.18	CACNA1G	ENST00000359106.10	chr17	50560715	50627474	+
HGNC:54	ENSG00000108846.16	ABCC3	ENST00000285238.13	chr17	50634777	50692253	+
HGNC:28233	ENSG00000154945.7	ANKRD40	ENST00000285243.7	chr17	50693198	50707914	-
HGNC:24309	ENSG00000108848.16	LUC7L3	ENST00000505658.6	chr17	50719565	50756219	+
HGNC:26080	ENSG00000167117.10	ANKRD40CL	ENST00000450727.6	chr17	50761029	50767557	-
HGNC:50068	ENSG00000278672.1	MIR8059		chr17	50768650	50768730	+
HGNC:30916	ENSG00000173714.8	WFIKKN2	ENST00000311378.5	chr17	50834650	50842353	+
HGNC:36703	ENSG00000243521.2	RPL5P33		chr17	50847950	50849270	+
HGNC:11979	ENSG00000141232.5	TOB1	ENST00000499247.3	chr17	50862223	50867978	-
HGNC:44340	ENSG00000229980.5	TOB1-AS1		chr17	50866679	50910774	+
HGNC:14524	ENSG00000008294.22	SPAG9	ENST00000262013.12	chr17	50962174	51120868	-
HGNC:7849	ENSG00000239672.8	NME1	ENST00000393196.8	chr17	51153559	51162428	+
HGNC:33531	ENSG00000011052.21	NME1-NME2	ENST00000393193.6	chr17	51153590	51171744	+
HGNC:7850	ENSG00000243678.12	NME2	ENST00000512737.6	chr17	51165435	51171744	+
HGNC:19866	ENSG00000011258.16	MBTD1	ENST00000586178.6	chr17	51177425	51260163	-
HGNC:24274	ENSG00000011260.14	UTP18	ENST00000225298.12	chr17	51260546	51297936	+
HGNC:52917	ENSG00000249383.2	LINC02071		chr17	51312609	51335165	-
HGNC:52919	ENSG00000267452.3	LINC02073		chr17	51336646	51521401	+
HGNC:35540	ENSG00000187504.6	RPL7P48		chr17	51502488	51503233	-
HGNC:1369	ENSG00000154975.14	CA10	ENST00000451037.7	chr17	51630313	52160017	-
HGNC:52812	ENSG00000263317.1	LINC01982		chr17	52390515	52535701	+
HGNC:52940	ENSG00000226364.1	LINC02089		chr17	52862121	52899588	+
HGNC:42963	ENSG00000227011.4	LINC02876		chr17	52985513	52987652	+
HGNC:52105	ENSG00000262902.1	MTCO1P40		chr17	53105734	53106358	+
HGNC:35985	ENSG00000233380.1	RPS2P48		chr17	53756989	53757870	-
HGNC:29443	ENSG00000141200.8	KIF2B	ENST00000268919.6	chr17	53822927	53825193	+
HGNC:38024	ENSG00000261965.1	ISCA1P3		chr17	54477796	54478168	+
HGNC:39452	ENSG00000263125.1	ARL2BPP8		chr17	54754165	54754649	-
HGNC:45738	ENSG00000251809.1	RN7SKP14		chr17	54770949	54771277	+
HGNC:11983	ENSG00000141198.16	TOM1L1	ENST00000575882.6	chr17	54899387	54961956	+
HGNC:2261	ENSG00000166260.13	COX11	ENST00000299335.8	chr17	54951902	54968703	-
HGNC:19694	ENSG00000166263.13	STXBP4	ENST00000376352.6	chr17	54968727	55173632	+
HGNC:4977	ENSG00000108924.14	HLF	ENST00000226067.10	chr17	55264960	55325187	+
HGNC:7153	ENSG00000108960.9	MMD	ENST00000262065.8	chr17	55392622	55421924	-
HGNC:53654	ENSG00000261873.2	SMIM36	ENST00000636752.1	chr17	55448433	55511444	-
HGNC:50480	ENSG00000262135.1	GARS1P1		chr17	55550931	55551649	-
HGNC:48212	ENSG00000200107.1	RNU6-1249P		chr17	55551810	55551920	+
HGNC:25607	ENSG00000166292.12	TMEM100	ENST00000424486.3	chr17	55719627	55732121	-
HGNC:8752	ENSG00000141179.14	PCTP	ENST00000268896.10	chr17	55751051	55842830	+
HGNC:26766	ENSG00000153930.13	ANKFN1	ENST00000682825.1	chr17	55882301	56517016	+
HGNC:36315	ENSG00000243058.1	RPL39P33		chr17	56573040	56573195	+
HGNC:7866	ENSG00000183691.6	NOG	ENST00000332822.6	chr17	56593699	56595611	+
HGNC:27900	ENSG00000214226.9	C17orf67	ENST00000397861.7	chr17	56791913	56838773	-
HGNC:2852	ENSG00000153933.10	DGKE	ENST00000284061.8	chr17	56834107	56869567	+
HGNC:12932	ENSG00000121060.19	TRIM25	ENST00000316881.9	chr17	56836387	56914080	-
HGNC:48121	ENSG00000212469.1	RNU6-1158P		chr17	56871170	56871276	+
HGNC:38995	ENSG00000284542.1	MIR3614		chr17	56891270	56891355	-
HGNC:2184	ENSG00000121058.5	COIL	ENST00000240316.5	chr17	56938199	56961050	-
HGNC:29507	ENSG00000121064.13	SCPEP1	ENST00000262288.8	chr17	56978129	57006768	+
HGNC:30340	ENSG00000261192.1	RNF126P1		chr17	57045478	57046797	+
HGNC:55339	ENSG00000263004.3	AKAP1-DT		chr17	57071814	57085041	-
HGNC:367	ENSG00000121057.13	AKAP1	ENST00000337714.8	chr17	57085092	57121346	+
HGNC:18585	ENSG00000153944.12	MSI2	ENST00000284073.7	chr17	57255851	57684689	+
HGNC:46465	ENSG00000242889.3	RN7SL449P		chr17	57618108	57618393	+
HGNC:45668	ENSG00000238447.1	RNU7-134P		chr17	57685529	57685592	-
HGNC:49392	ENSG00000166329.3	CCDC182	ENST00000299415.3	chr17	57744495	57745299	-
HGNC:45818	ENSG00000222976.1	RN7SKP94		chr17	57789449	57789732	+
HGNC:14509	ENSG00000181610.13	MRPS23	ENST00000313608.13	chr17	57834781	57850056	-
HGNC:31350	ENSG00000180891.13	CUEDC1	ENST00000577830.6	chr17	57861243	57955412	-
HGNC:12949	ENSG00000136451.9	VEZF1	ENST00000581208.2	chr17	57971547	57988259	-
HGNC:10780	ENSG00000136450.13	SRSF1	ENST00000258962.5	chr17	58000919	58007346	-
HGNC:52833	ENSG00000266290.1	DYNLL2-DT		chr17	58076891	58083204	-
HGNC:24596	ENSG00000264364.3	DYNLL2	ENST00000579991.3	chr17	58083419	58095542	+
HGNC:8293	ENSG00000141194.7	OR4D1	ENST00000268912.6	chr17	58148384	58159585	+
HGNC:24976	ENSG00000229590.3	MSX2P1		chr17	58157028	58157800	+
HGNC:8294	ENSG00000255713.2	OR4D2	ENST00000545221.2	chr17	58166982	58171411	+
HGNC:3423	ENSG00000121053.6	EPX	ENST00000225371.6	chr17	58192726	58205174	+
HGNC:7121	ENSG00000011143.19	MKS1	ENST00000393119.7	chr17	58205441	58219605	-
HGNC:6678	ENSG00000167419.11	LPO	ENST00000262290.9	chr17	58218548	58268518	+
HGNC:7218	ENSG00000005381.8	MPO	ENST00000225275.4	chr17	58269855	58280935	-
HGNC:16831	ENSG00000005379.17	TSPOAP1	ENST00000343736.9	chr17	58301228	58328795	-
HGNC:44148	ENSG00000265148.7	TSPOAP1-AS1		chr17	58324472	58415766	+
HGNC:31529	ENSG00000284353.1	MIR142		chr17	58331232	58331318	-
HGNC:41804	ENSG00000264399.1	MIR4736		chr17	58335976	58336022	-
HGNC:11467	ENSG00000213246.7	SUPT4H1	ENST00000225504.8	chr17	58345175	58353093	-
HGNC:18505	ENSG00000108375.13	RNF43	ENST00000407977.7	chr17	58353676	58417595	-
HGNC:26862	ENSG00000176160.11	HSF5	ENST00000323777.8	chr17	58420167	58488408	-
HGNC:31115	ENSG00000266648.1	SETP3		chr17	58476138	58476950	-
HGNC:7452	ENSG00000108389.10	MTMR4	ENST00000682306.1	chr17	58489529	58517905	-
HGNC:51345	ENSG00000264672.6	SEPTIN4-AS1		chr17	58519837	58557799	+
HGNC:9165	ENSG00000108387.16	SEPTIN4	ENST00000672673.2	chr17	58520250	58544368	-
HGNC:11737	ENSG00000121101.16	TEX14	ENST00000349033.10	chr17	58556678	58692055	-
HGNC:43611	ENSG00000266826.2	IGBP1P2	ENST00000583666.2	chr17	58660424	58692018	-
HGNC:48450	ENSG00000199426.1	RNU1-108P		chr17	58666537	58666697	-
HGNC:48394	ENSG00000206917.1	RNU1-52P		chr17	58677574	58677737	-
HGNC:48427	ENSG00000200997.1	RNVU1-34		chr17	58679527	58679690	-
HGNC:9820	ENSG00000108384.15	RAD51C	ENST00000337432.9	chr17	58692573	58735611	+
HGNC:19322	ENSG00000175175.6	PPM1E	ENST00000308249.4	chr17	58755854	58985179	+
HGNC:47481	ENSG00000251865.1	RNU6-518P		chr17	58835899	58835994	+
HGNC:7523	ENSG00000108395.14	TRIM37	ENST00000262294.12	chr17	58982638	59106921	-
HGNC:46732	ENSG00000263558.2	RN7SL716P		chr17	59059226	59059493	+
HGNC:28006	ENSG00000182628.13	SKA2	ENST00000330137.12	chr17	59109857	59155260	-
HGNC:48551	ENSG00000252212.1	RNU2-58P		chr17	59129276	59129458	-
HGNC:33137	ENSG00000211514.1	MIR454		chr17	59137758	59137872	-
HGNC:31622	ENSG00000207996.1	MIR301A		chr17	59151136	59151221	-
HGNC:25619	ENSG00000068489.13	PRR11	ENST00000262293.9	chr17	59155732	59206709	+
HGNC:51518	ENSG00000266537.1	SPDYE22P		chr17	59174983	59181787	-
HGNC:25551	ENSG00000167447.13	SMG8	ENST00000300917.10	chr17	59209400	59215239	+
HGNC:20883	ENSG00000153982.11	GDPD1	ENST00000284116.9	chr17	59220467	59275970	+
HGNC:49372	ENSG00000271063.1	SNRPGP17		chr17	59281130	59281343	+
HGNC:18326	ENSG00000175155.11	YPEL2	ENST00000312655.9	chr17	59331655	59401729	+
HGNC:41585	ENSG00000263857.1	MIR4729		chr17	59366083	59366154	+
HGNC:51117	ENSG00000265313.7	LINC01476		chr17	59422088	59526946	-
HGNC:46949	ENSG00000200889.1	RNU4-13P		chr17	59537359	59537499	-
HGNC:18018	ENSG00000108406.10	DHX40	ENST00000251241.9	chr17	59565558	59608345	+
HGNC:2092	ENSG00000141367.12	CLTC	ENST00000269122.8	chr17	59619689	59696956	+
HGNC:24265	ENSG00000141378.15	PTRH2	ENST00000393038.3	chr17	59674636	59707626	-
HGNC:29559	ENSG00000062716.13	VMP1	ENST00000262291.9	chr17	59707192	59842255	+
HGNC:31586	ENSG00000284190.1	MIR21		chr17	59841266	59841337	+
HGNC:47413	ENSG00000201524.1	RNU6-450P		chr17	59847438	59847544	-
HGNC:16811	ENSG00000108423.15	TUBD1	ENST00000325752.8	chr17	59859479	59892945	-
HGNC:33978	ENSG00000270264.1	NDUFB8P2		chr17	59885015	59885552	+
HGNC:10436	ENSG00000108443.14	RPS6KB1	ENST00000225577.9	chr17	59893046	59950574	+
HGNC:36479	ENSG00000241913.1	RPS29P21		chr17	59912197	59912366	+
HGNC:30206	ENSG00000189050.16	RNFT1	ENST00000305783.13	chr17	59952240	59964761	-
HGNC:42362	ENSG00000267104.2	TBC1D3P1-DHX40P1		chr17	59962363	60018975	-
HGNC:51346	ENSG00000267302.5	RNFT1-DT		chr17	59964832	59996972	+
HGNC:20687	ENSG00000266992.1	DHX40P1		chr17	59976009	60002384	-
HGNC:27445	ENSG00000238283.3	TBC1D3P1		chr17	60008437	60017498	-
HGNC:24076	ENSG00000068097.16	HEATR6	ENST00000184956.11	chr17	60041008	60078922	-
HGNC:41669	ENSG00000264049.1	MIR4737		chr17	60043025	60043105	-
HGNC:52929	ENSG00000267416.2	HEATR6-DT		chr17	60079309	60088713	+
HGNC:50357	ENSG00000261040.8	WFDC21P		chr17	60083562	60091885	-
HGNC:1375	ENSG00000167434.10	CA4	ENST00000300900.9	chr17	60149942	60170899	+
HGNC:19143	ENSG00000170832.13	USP32	ENST00000300896.9	chr17	60177327	60422470	-
HGNC:32578	ENSG00000252577.1	SCARNA20		chr17	60231516	60231646	-
HGNC:36024	ENSG00000241157.1	RPL32P32		chr17	60245288	60245647	-
HGNC:55091	ENSG00000275562.1	SEPTIN7P12		chr17	60256720	60258411	+
HGNC:54471	ENSG00000271626.1	H3P42		chr17	60315834	60316215	+
HGNC:26990	ENSG00000141371.13	C17orf64	ENST00000269127.5	chr17	60392429	60431426	+
HGNC:36838	ENSG00000213228.5	RPL12P38		chr17	60433678	60435996	-
HGNC:622	ENSG00000062725.10	APPBP2	ENST00000083182.8	chr17	60443158	60526242	-
HGNC:55423	ENSG00000259349.3	APPBP2-DT		chr17	60526272	60550798	+
HGNC:52834	ENSG00000267772.1	LINC01999		chr17	60564547	60586623	+
HGNC:51916	ENSG00000266943.1	RPSAP66		chr17	60564740	60565671	-
HGNC:9277	ENSG00000170836.13	PPM1D	ENST00000305921.8	chr17	60600193	60666280	+
HGNC:47586	ENSG00000200013.1	RNU6-623P		chr17	60662333	60662437	-
HGNC:14347	ENSG00000141376.23	BCAS3	ENST00000407086.8	chr17	60677453	61392838	+
HGNC:46622	ENSG00000239932.3	RN7SL606P		chr17	60696313	60696605	+
HGNC:48888	ENSG00000267083.1	KRT18P61		chr17	60810165	60811462	+
HGNC:39372	ENSG00000254114.1	HMGN1P28		chr17	60851382	60851745	+
HGNC:46464	ENSG00000264322.2	RN7SL448P		chr17	60899891	60900185	+
HGNC:36148	ENSG00000227694.1	RPL23AP74		chr17	61069871	61070341	+
HGNC:50355	ENSG00000267280.6	TBX2-AS1		chr17	61393455	61411555	-
HGNC:11597	ENSG00000121068.14	TBX2	ENST00000240328.4	chr17	61399843	61409466	+
HGNC:32699	ENSG00000187013.4	LINC02875		chr17	61411751	61413280	+
HGNC:11603	ENSG00000121075.11	TBX4	ENST00000644296.1	chr17	61452404	61485110	+
HGNC:23290	ENSG00000253506.3	NACA2	ENST00000521764.3	chr17	61590421	61591219	-
HGNC:20473	ENSG00000136492.10	BRIP1	ENST00000259008.7	chr17	61679139	61863559	-
HGNC:29241	ENSG00000108506.13	INTS2	ENST00000251334.7	chr17	61865367	61928016	-
HGNC:22474	ENSG00000108510.10	MED13	ENST00000397786.7	chr17	61942605	62065278	-
HGNC:46816	ENSG00000242398.3	RN7SL800P		chr17	62005737	62006016	-
HGNC:28865	ENSG00000266066.1	POLRMTP1		chr17	62136972	62140639	-
HGNC:27783	ENSG00000188755.10	TBC1D3P2		chr17	62264705	62275655	-
HGNC:26379	ENSG00000172421.10	EFCAB3	ENST00000305286.8	chr17	62343941	62416480	+
HGNC:34148	ENSG00000251981.1	RNU7-52P		chr17	62383104	62383166	+
HGNC:43899	ENSG00000239527.1	RPS23P7		chr17	62397397	62398142	+
HGNC:25755	ENSG00000087995.16	METTL2A	ENST00000311506.10	chr17	62423875	62453385	+
HGNC:11842	ENSG00000146872.19	TLK2	ENST00000346027.10	chr17	62458658	62615481	+
HGNC:16875	ENSG00000011028.14	MRC2	ENST00000303375.10	chr17	62627670	62693597	+
HGNC:47409	ENSG00000199697.1	RNU6-446P		chr17	62683905	62684010	+
HGNC:26655	ENSG00000173838.12	MARCHF10	ENST00000311269.10	chr17	62701314	62808344	-
HGNC:52815	ENSG00000265000.1	MARCHF10-DT		chr17	62808500	62836371	+
HGNC:49065	ENSG00000264907.1	PRELID3BP3		chr17	62841101	62841645	+
HGNC:32889	ENSG00000207552.1	MIR633		chr17	62944215	62944312	+
